refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science
RS01SLBS-LJ01A-11-OPTAAC103,2025-11-17,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2025-11-24,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2025-12-01,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2025-12-08,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2025-12-15,91 MiB,91 MiB,100.0,91 MiB,100.0,89.1
RS01SLBS-LJ01A-11-OPTAAC103,2025-12-22,91 MiB,91 MiB,100.0,91 MiB,100.0,88.5
RS01SLBS-LJ01A-11-OPTAAC103,2025-12-29,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-01-05,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-01-12,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-01-19,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-01-26,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-02-02,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-02-09,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-02-16,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-02-23,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-03-02,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-03-09,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-03-16,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-03-23,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-03-30,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-06,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-13,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-20,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-27,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-04,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-11,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-18,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-25,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-01,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-08,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-15,91 MiB,91 MiB,100.0,91 MiB,100.0,100.0
CE04OSBP-LJ01C-08-OPTAAC104,2025-10-06,91 MiB,91 MiB,100.0,91 MiB,100.0,98.2
CE04OSBP-LJ01C-08-OPTAAC104,2025-10-13,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-10-20,91 MiB,91 MiB,100.0,91 MiB,100.0,92.7
CE04OSBP-LJ01C-08-OPTAAC104,2025-10-27,91 MiB,91 MiB,100.0,91 MiB,100.0,97.0
CE04OSBP-LJ01C-08-OPTAAC104,2025-11-03,100 MiB,91 MiB,109.9,91 MiB,109.9,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-11-10,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-11-17,91 MiB,91 MiB,100.0,91 MiB,100.0,95.3
CE04OSBP-LJ01C-08-OPTAAC104,2025-11-24,91 MiB,91 MiB,100.0,91 MiB,100.0,97.0
CE04OSBP-LJ01C-08-OPTAAC104,2025-12-01,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-12-08,91 MiB,91 MiB,100.0,91 MiB,100.0,97.0
CE04OSBP-LJ01C-08-OPTAAC104,2025-12-15,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-12-22,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2025-12-29,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-01-05,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-01-12,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-01-19,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-01-26,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-02-02,91 MiB,91 MiB,100.0,91 MiB,100.0,96.2
CE04OSBP-LJ01C-08-OPTAAC104,2026-02-09,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-02-16,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-02-23,91 MiB,91 MiB,100.0,91 MiB,100.0,97.0
CE04OSBP-LJ01C-08-OPTAAC104,2026-03-02,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-03-09,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-03-16,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-03-23,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-03-30,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-04-06,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-04-13,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-04-20,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-04-27,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-05-04,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-05-11,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-05-18,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
CE04OSBP-LJ01C-08-OPTAAC104,2026-05-25,91 MiB,91 MiB,100.0,91 MiB,100.0,94.9
CE04OSBP-LJ01C-08-OPTAAC104,2026-06-01,91 MiB,91 MiB,100.0,91 MiB,100.0,95.9
CE04OSBP-LJ01C-08-OPTAAC104,2026-06-08,91 MiB,91 MiB,100.0,91 MiB,100.0,97.0
CE04OSBP-LJ01C-08-OPTAAC104,2026-06-15,91 MiB,91 MiB,100.0,91 MiB,100.0,97.1
RS03AXBS-LJ03A-11-OPTAAC303,2025-10-06,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-10-13,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-10-20,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-10-27,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-11-03,62.6 MiB,90.6 MiB,69.1,90.6 MiB,69.1,
RS03AXBS-LJ03A-11-OPTAAC303,2025-11-10,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-11-17,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-11-24,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-12-01,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-12-08,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-12-15,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-12-22,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2025-12-29,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-01-05,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-01-12,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-01-19,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-01-26,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-02-02,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-02-09,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-02-16,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-02-23,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-03-02,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-03-09,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-03-16,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-03-23,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-03-30,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-06,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-13,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-20,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-27,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-04,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-11,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-18,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-25,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-01,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-08,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-15,84 MiB,90.6 MiB,92.7,90.6 MiB,92.7,
RS01SBPS-SF01A-3B-OPTAAD101,2025-10-06,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-10-13,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-10-20,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-10-27,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-11-03,177 MiB,178 MiB,99.4,178 MiB,99.4,
RS01SBPS-SF01A-3B-OPTAAD101,2025-11-10,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-11-17,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2025-11-24,176 MiB,178 MiB,98.9,178 MiB,98.9,
RS01SBPS-SF01A-3B-OPTAAD101,2025-12-01,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2025-12-08,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-12-15,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2025-12-22,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2025-12-29,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2026-01-05,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-01-12,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-01-19,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-01-26,176 MiB,178 MiB,98.9,178 MiB,98.9,
RS01SBPS-SF01A-3B-OPTAAD101,2026-02-02,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2026-02-09,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-02-16,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2026-02-23,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-03-02,178 MiB,178 MiB,100.0,178 MiB,100.0,
RS01SBPS-SF01A-3B-OPTAAD101,2026-03-09,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-03-16,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-03-23,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-03-30,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-04-06,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-04-13,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-04-20,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-04-27,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-05-04,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-05-11,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-05-18,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-05-25,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-01,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-08,175 MiB,178 MiB,98.3,178 MiB,98.3,
RS01SBPS-SF01A-3B-OPTAAD101,2026-06-15,175 MiB,178 MiB,98.3,178 MiB,98.3,
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-06,156 MiB,168 MiB,92.9,168 MiB,92.9,99.3
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-13,168 MiB,168 MiB,100.0,168 MiB,100.0,98.3
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-20,168 MiB,168 MiB,100.0,168 MiB,100.0,99.1
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-27,168 MiB,168 MiB,100.0,168 MiB,100.0,99.0
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-03,168 MiB,168 MiB,100.0,168 MiB,100.0,98.8
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-10,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-17,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-24,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-01,168 MiB,168 MiB,100.0,168 MiB,100.0,98.3
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-08,168 MiB,168 MiB,100.0,168 MiB,100.0,98.2
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-15,168 MiB,168 MiB,100.0,168 MiB,100.0,98.2
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-22,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-29,168 MiB,168 MiB,100.0,168 MiB,100.0,98.4
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-05,168 MiB,168 MiB,100.0,168 MiB,100.0,98.2
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-12,168 MiB,168 MiB,100.0,168 MiB,100.0,98.1
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-19,168 MiB,168 MiB,100.0,168 MiB,100.0,98.0
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-26,168 MiB,168 MiB,100.0,168 MiB,100.0,98.1
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-02,168 MiB,168 MiB,100.0,168 MiB,100.0,98.3
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-09,168 MiB,168 MiB,100.0,168 MiB,100.0,98.4
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-16,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-23,168 MiB,168 MiB,100.0,168 MiB,100.0,98.4
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-02,168 MiB,168 MiB,100.0,168 MiB,100.0,98.2
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-09,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-16,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-23,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-30,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-06,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-13,168 MiB,168 MiB,100.0,168 MiB,100.0,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-20,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-27,168 MiB,168 MiB,100.0,168 MiB,100.0,98.7
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-04,168 MiB,168 MiB,100.0,168 MiB,100.0,98.8
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-11,168 MiB,168 MiB,100.0,168 MiB,100.0,98.8
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-18,168 MiB,168 MiB,100.0,168 MiB,100.0,98.8
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-25,168 MiB,168 MiB,100.0,168 MiB,100.0,98.8
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-01,168 MiB,168 MiB,100.0,168 MiB,100.0,98.7
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-08,168 MiB,168 MiB,100.0,168 MiB,100.0,98.5
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-15,168 MiB,168 MiB,100.0,168 MiB,100.0,98.7
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-06,91 MiB,91 MiB,100.0,91 MiB,100.0,94.6
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-13,91 MiB,91 MiB,100.0,91 MiB,100.0,83.4
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-20,91 MiB,91 MiB,100.0,91 MiB,100.0,85.3
CE02SHBP-LJ01D-08-OPTAAD106,2025-10-27,91 MiB,91 MiB,100.0,91 MiB,100.0,93.4
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-03,100 MiB,91 MiB,109.9,91 MiB,109.9,88.9
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-10,16.7 MiB,91 MiB,18.4,91 MiB,18.4,96.2
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-17,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-11-24,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-01,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-08,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-15,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-22,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2025-12-29,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-05,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-12,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-19,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-01-26,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-02,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-09,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-16,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-02-23,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-02,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-09,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-16,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-23,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-03-30,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-06,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-13,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-20,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-04-27,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-04,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-11,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-18,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-05-25,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-01,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-08,0 bytes,0 bytes,,91 MiB,0.0,
CE02SHBP-LJ01D-08-OPTAAD106,2026-06-15,0 bytes,0 bytes,,91 MiB,0.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-10-06,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-10-13,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-10-20,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-10-27,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-11-03,668 MiB,168 MiB,397.6,168 MiB,397.6,
RS03AXPS-SF03A-3B-OPTAAD301,2025-11-10,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-11-17,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-11-24,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-12-01,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-12-08,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-12-15,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-12-22,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2025-12-29,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2026-01-05,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2026-01-12,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2026-01-19,168 MiB,168 MiB,100.0,168 MiB,100.0,
RS03AXPS-SF03A-3B-OPTAAD301,2026-01-26,167 MiB,168 MiB,99.4,168 MiB,99.4,
